GeneID	GSM7887562	GSM7887563	GSM7887564	GSM7887565	GSM7887566	GSM7887567
100189103	1	0	1	0	0	1
22908	896	860	739	812	761	709
54716	52	47	47	18	13	21
107986082	2	2	3	0	0	1
107986083	34	24	24	13	20	25
54585	168	175	157	143	118	103
10803	3	2	7	2	3	2
79443	1043	961	954	1068	1127	1175
10663	10	5	7	6	2	9
105377063	0	0	0	2	0	1
2829	59	87	77	43	61	40
105377067	2	2	2	1	1	3
1230	1	4	2	3	1	1
1232	0	1	0	0	0	0
729230	0	0	0	1	0	0
102724297	0	0	0	0	0	0
1234	0	0	0	1	0	0
9034	1	2	3	3	1	4
105377068	0	0	0	0	0	0
4057	0	0	0	1	3	1
83597	0	0	1	1	1	0
79442	280	241	245	194	175	184
83598	0	0	0	1	0	0
6997	40	32	41	21	27	32
100132146	0	0	0	0	0	0
259173	230	201	226	350	279	291
259236	12	9	12	6	11	5
29122	43	37	44	36	38	32
100287362	29	22	22	12	17	13
377047	14	15	15	14	9	11
100288960	50	32	46	38	42	46
729756	347	303	349	556	561	557
339906	116	80	91	170	133	190
4634	69416	67640	75089	64925	66233	65925
5745	1079	1099	1285	1166	1150	1154
151903	822	805	933	830	817	833
23218	1876	1704	2061	2215	2131	2230
100129354	3	9	8	6	9	3
29072	1567	1600	1409	1232	1219	1329
285352	44	53	36	28	29	25
64147	99	95	112	84	98	92
109617025	0	0	0	0	0	1
23276	355	361	416	428	433	397
25930	978	943	1109	1296	1140	1240
22937	1674	1573	1777	1747	1832	1799
105377073	0	0	1	0	0	0
54859	577	587	649	451	530	462
105377074	0	0	0	0	0	0
10675	55	39	63	26	32	33
6599	2921	2694	2518	2269	2195	2420
109623484	0	0	0	0	0	0
22907	1635	1638	1860	1893	1919	1983
100302232	2	1	3	2	3	2
4134	5747	5470	5411	6007	5653	5866
993	285	260	226	198	162	163
100616407	0	0	0	0	0	0
820	0	0	0	0	0	0
51385	328	286	302	296	275	349
10201	686	623	686	627	690	642
101060195	59	62	49	40	35	34
646424	0	0	1	2	0	0
100313840	0	0	0	0	0	0
285231	2	0	0	0	2	2
5364	1797	1739	1988	2185	2094	2120
105377077	2	4	2	5	2	2
79714	196	254	269	246	212	222
51372	1391	1503	1447	1574	1515	1612
84126	99	88	94	102	115	95
111822955	97	84	93	99	112	96
11277	13	16	15	14	17	15
51246	1548	1568	1784	1821	1861	1884
5210	2113	2012	2161	2127	2185	2241
102465494	1	0	0	1	0	1
90226	6	15	10	23	27	26
1294	1676	1619	2045	2796	2712	2716
100313843	26	25	23	39	41	40
7384	7215	7052	8184	7747	7950	8039
106635528	2	0	0	3	0	0
440955	3	0	0	0	0	2
65010	354	339	384	406	359	406
102465495	7	3	3	1	1	6
1951	184	168	225	167	165	184
100616112	3	4	2	2	3	2
102724368	2	4	6	7	6	5
51517	1051	981	1086	1142	1232	1206
51447	1966	1987	2172	1750	1765	1914
5576	1627	1490	1433	1645	1465	1589
100506637	23	27	34	28	24	33
788	274	257	239	317	327	353
646450	56	59	40	72	71	58
10425	2051	2101	1996	2355	2262	2349
54681	510	519	592	606	663	616
11180	4241	4204	4688	4544	4694	4672
55152	834	800	916	822	851	847
494337	0	1	1	2	0	0
25915	1539	1511	1756	1960	2066	2109
406966	0	0	0	0	1	0
3615	4160	4055	3945	4108	4338	4506
54870	1412	1307	1344	1284	1325	1345
5859	7153	6826	7290	6244	6534	6392
102465536	10	13	19	12	14	7
10869	1442	1360	1504	1567	1433	1544
3913	7245	6928	8371	8405	8688	8939
22973	14	27	21	13	17	17
64925	435	395	419	457	431	453
200942	2569	2647	2948	2638	2764	2599
646498	0	0	2	0	0	0
339834	2	3	1	1	2	2
375341	205	182	187	181	176	209
100422952	23	21	10	12	14	14
7375	1731	1632	1566	1614	1570	1638
107986084	37	55	43	36	45	37
2876	1891	1941	2102	3587	3870	3970
387	7129	6818	6224	5008	5082	5210
6988	500	497	485	527	567	571
275	846	807	881	859	836	857
84276	796	764	789	851	915	927
1605	4304	4193	4604	4467	4547	4656
100132677	2	1	3	4	4	3
8927	56	51	65	54	44	49
327	2329	2336	2460	2292	2365	2412
4485	524	458	576	554	521	458
63891	993	958	1119	1173	1188	1300
386724	62	76	95	86	93	100
29925	475	475	532	547	562	612
9807	670	655	684	657	692	688
389118	0	1	0	0	0	0
389119	32	27	40	19	28	36
7318	88	85	89	72	83	74
100847079	4	2	5	5	3	6
10293	117	117	119	59	72	79
79012	1	2	1	0	0	0
4486	11	12	20	8	9	6
102724438	9	4	11	11	4	4
84315	138	114	136	118	131	130
10180	2021	2022	1888	1744	1701	1651
10181	3839	3701	3737	3944	3846	3941
100775107	282	255	231	254	255	245
100129060	513	523	501	520	530	528
107986035	20	23	20	24	25	21
6405	777	762	813	729	691	684
2779	2	1	1	3	0	1
10991	470	430	457	267	272	316
2771	2985	2785	3367	2428	2557	2550
102464817	0	0	0	0	0	0
101928931	17	23	19	45	26	31
7869	319	321	366	349	380	355
102465526	0	2	1	2	1	1
132228	257	257	264	419	465	417
7866	575	605	651	603	666	683
8372	72	83	101	109	129	122
24142	140	136	144	193	227	230
3373	76	72	65	85	84	101
8692	1197	1181	1376	1666	1703	1737
11334	579	554	553	734	721	767
11186	281	302	272	232	250	277
102060282	1	3	4	5	5	5
51364	5	5	1	0	1	2
10641	350	349	392	380	428	367
11068	268	274	290	291	292	314
11070	930	933	1014	989	1068	1088
9254	430	428	476	295	286	264
105377082	0	0	0	0	0	0
105377083	0	0	0	0	0	0
51161	451	402	403	452	468	433
51409	552	488	522	522	522	527
1154	301	279	294	361	326	349
7867	2309	2280	2363	2553	2766	2695
107986085	38	42	27	9	11	12
1795	1011	977	958	1003	1078	1072
100616138	4	3	2	7	4	7
7873	1247	1287	1166	905	907	947
29890	1606	1617	1660	1727	1745	1773
9730	975	967	935	823	858	839
105377085	1	0	2	0	0	0
23132	873	829	934	790	777	809
105377086	1	3	0	2	1	0
51368	862	855	936	882	957	950
2912	10	8	15	13	8	8
105377087	0	0	0	0	0	0
440956	0	0	0	0	0	0
100506840	0	0	0	0	0	0
401067	0	0	0	0	0	0
389123	0	0	0	0	0	0
101928999	0	0	0	0	0	0
389124	0	0	0	0	0	0
132141	0	0	0	0	0	0
9136	296	265	323	330	308	285
10039	355	299	367	280	307	287
118442	10	8	12	11	27	24
57060	1139	1120	1357	1610	1665	1746
84836	430	405	445	489	451	471
100526760	237	235	227	278	256	253
25864	193	179	197	153	170	181
95	194	193	193	234	210	203
6159	16485	15967	17014	16175	16206	16786
105377088	0	0	0	0	0	0
1849	321	291	379	398	388	417
100128378	0	0	0	1	1	0
25886	186	165	158	98	87	77
211	1283	1214	1282	1477	1544	1569
54106	9	14	16	17	7	8
11344	558	561	672	542	590	577
101929054	6	6	7	5	5	8
132160	245	247	246	221	196	235
80335	2006	1923	1799	1875	1754	1840
406890	2	5	1	0	2	1
107986086	8	7	5	9	2	5
132158	83	77	90	79	78	93
100874110	1	3	4	4	2	1
406925	4	1	2	3	2	1
25981	182	177	202	171	168	179
8314	1573	1493	1663	1572	1607	1656
51533	133	125	116	161	144	143
56920	30	34	42	29	30	23
105377091	2	3	3	4	1	1
7134	35333	34518	41722	42034	43865	43855
11188	2704	2480	2964	3057	3030	3140
23166	134	124	128	130	151	128
64943	2577	2379	2731	2362	2489	2570
440957	233	211	273	228	231	241
55193	1352	1286	1213	1079	1004	1097
26354	1249	1194	1084	1097	1026	1132
106633805	1	1	3	2	1	0
692089	7	7	5	6	6	3
100113381	5	6	6	4	7	4
109616991	2	6	2	6	1	1
692109	9	6	4	7	12	5
55830	779	801	723	644	629	682
28972	782	993	702	948	882	876
6787	336	333	282	275	265	255
3697	21	18	19	18	26	22
3699	5	2	2	3	3	3
3700	39	40	29	41	40	48
100873993	3	1	3	3	1	5
100526772	49	32	40	48	53	48
389125	3	4	2	5	7	3
375346	313	248	292	277	272	277
102465866	0	0	0	0	1	2
51460	246	263	264	286	278	268
91869	337	369	348	378	368	413
5580	228	235	229	233	238	247
7086	1804	1701	1916	1933	1998	2112
107986087	19	23	22	22	11	21
55802	817	780	698	736	681	749
109617024	0	0	0	0	0	0
105377094	3	0	0	0	0	0
776	396	354	371	143	154	181
55349	176	164	191	166	168	187
55540	80	97	77	72	69	78
93973	926	988	847	840	878	822
58515	1184	1236	1120	1090	1074	1018
105377095	1	0	0	0	0	0
55799	48	65	53	50	45	49
107986088	0	0	1	0	0	0
790952	0	0	0	2	0	0
100874237	1	1	3	1	3	1
57408	1	0	2	0	0	0
107986089	0	0	1	2	0	0
105377096	0	0	0	0	0	0
105377097	0	0	0	0	0	0
105377098	0	0	0	0	0	0
7474	594	601	554	628	585	558
26059	77	85	59	91	89	76
105377100	0	0	0	0	0	0
711	0	1	0	0	0	0
100500875	0	0	0	0	0	0
105377099	0	0	0	0	0	0
285331	196	216	183	225	175	150
23272	918	1031	797	847	821	641
50650	405	407	383	349	369	396
100874200	1	0	1	0	0	0
353324	2	4	6	1	3	5
54756	368	369	299	311	303	289
105377101	1	2	3	3	1	2
8820	18	16	24	18	11	14
26060	673	767	608	692	663	571
142686	55	42	45	36	41	44
105377102	33	36	33	29	29	24
201625	6	6	7	4	4	3
201626	219	211	244	291	235	275
378	2295	2405	2068	2414	2314	2207
106144532	4	7	8	5	7	8
201627	404	448	346	374	358	331
101929159	0	0	0	0	0	0
7871	824	893	787	910	831	850
105377103	3	8	1	5	5	4
105377104	0	1	0	0	0	0
2317	7869	7300	7797	7250	6964	7347
105377105	478	418	409	416	404	451
105377650	3	0	0	1	1	0
1776	1	0	1	2	0	1
107986091	0	0	0	0	0	0
57406	93	88	64	104	86	108
11102	467	493	417	483	451	437
109703458	286	296	268	279	277	271
54899	289	326	230	263	310	276
105377106	0	1	0	0	0	0
5162	3079	3088	2871	3030	3168	2926
107986092	0	0	1	0	0	0
200845	110	153	132	123	165	124
8309	135	127	155	150	151	169
107984079	1	2	2	1	1	0
11170	0	0	1	3	1	1
105377108	1	0	2	1	3	0
131177	2	1	3	1	0	1
105377109	0	1	0	1	0	0
200844	77	60	45	44	31	40
101929238	0	0	0	0	0	1
105377110	1	1	0	2	2	1
339902	0	0	0	0	0	0
2272	210	177	191	134	119	113
105377113	2	1	0	0	1	1
105377112	0	1	0	0	0	0
107986015	3	0	0	0	0	0
103504735	0	0	0	0	0	0
105377111	0	0	1	0	0	1
105377114	0	0	0	0	0	0
105377115	2	0	2	1	0	0
5793	1435	1519	1313	1163	1165	1219
107986016	2	4	4	2	1	1
105377116	8	8	10	10	3	6
100506994	93	106	55	67	60	61
57415	46	54	47	57	42	31
55079	0	0	0	0	0	0
105377647	0	0	0	0	0	0
8618	431	432	420	565	562	542
285401	0	0	0	0	0	0
107986043	4	5	3	6	7	5
132204	17	17	15	8	6	8
100874016	0	0	0	2	1	0
132203	0	0	0	0	1	0
105377119	0	0	1	0	0	0
100130345	3	0	4	0	0	1
132200	5	4	8	1	3	0
80145	554	598	488	515	477	465
100874039	2	1	0	1	2	1
6314	379	428	375	375	346	373
100861563	3	5	2	2	4	2
100507062	17	30	25	16	16	21
9861	1983	1907	1752	2061	2025	1936
105377121	0	0	0	0	0	0
107986093	0	0	0	0	0	0
100652759	112	94	89	91	85	79
100287879	1	3	2	5	2	2
166336	414	402	378	361	365	373
100874242	1	1	0	0	1	0
100874243	4	9	6	10	6	9
101929316	1	0	1	0	0	0
105377123	3	4	3	4	3	4
56999	1395	1345	1228	1092	1115	1192
101929335	36	34	26	34	36	36
100507098	35	46	29	43	41	39
105377124	1	1	2	1	0	1
107986017	0	1	0	0	0	0
105377125	0	1	1	0	0	0
105377127	0	0	0	0	0	0
102724763	0	0	0	0	0	0
107986094	0	0	1	0	1	0
9223	1084	1004	940	754	780	799
107986018	0	2	0	0	1	1
151877	5	6	7	2	3	4
100873983	1	0	0	1	0	0
105377128	2	2	3	1	0	3
115286	560	544	518	542	499	517
107986095	2	1	0	1	0	0
26018	1155	1112	1152	925	900	983
105377141	0	0	0	0	0	0
105377142	0	0	0	0	0	0
105377143	0	0	0	0	0	0
105377144	0	0	0	0	0	0
84541	143	153	115	231	169	178
100422941	0	0	1	0	0	0
112267879	4	7	5	2	1	1
8801	803	759	740	718	703	704
105377148	2	1	2	3	1	1
101927111	16	22	22	22	19	12
407738	1	3	4	0	1	0
107986019	0	0	1	0	0	0
105377146	0	0	0	0	0	0
151647	47	37	46	40	53	43
285203	162	174	135	177	181	183
7110	893	969	768	863	693	684
100422859	0	1	0	0	0	2
9039	1797	1844	1586	1967	1798	1731
10550	3378	3651	3195	3286	3229	3064
56203	122	124	107	214	197	229
23150	1268	1300	1043	892	934	901
4286	1172	1190	1092	1198	1255	1212
101927152	0	0	0	0	0	0
105377151	0	0	0	0	0	0
107986096	0	0	0	0	1	1
105377152	0	0	0	0	0	0
27086	970	981	962	825	774	796
104502416	0	1	1	1	1	0
100302112	0	0	0	0	1	1
105377155	2	2	1	3	3	2
317649	186	206	160	184	213	210
2850	54	58	60	91	105	83
60675	0	0	0	0	1	1
105377156	0	0	0	0	0	0
105377157	0	0	0	0	2	0
285286	1	4	0	2	0	0
201617	0	0	0	0	0	0
105377158	1	0	0	0	1	0
105377159	0	0	0	0	0	0
23429	819	919	803	828	664	648
105377160	0	0	0	0	0	0
105377161	0	0	1	0	0	1
102724817	0	0	0	0	0	1
105377162	0	0	0	0	0	0
55164	333	269	262	289	328	297
107986097	2	3	2	0	0	2
727936	254	297	227	223	203	208
151987	880	1065	792	988	866	730
55096	44	49	41	37	30	49
107986098	0	0	0	0	0	0
23024	1758	1684	1786	1989	1838	1937
101927296	1	1	0	1	1	2
101927249	138	137	90	126	127	131
105377164	0	0	0	0	0	0
105377165	0	0	0	0	0	0
101927346	0	0	0	0	0	0
5067	37	34	31	30	15	19
105377166	0	0	0	0	1	0
105377167	0	0	0	0	0	0
105377168	0	1	0	0	0	0
107986099	0	0	0	0	0	0
100846999	6	8	4	1	1	2
105377207	2	1	0	0	0	0
692099	97	128	91	133	124	136
107986100	8	10	11	9	10	15
100302212	1	0	0	0	0	0
100288801	0	0	0	1	1	0
401074	20	13	9	10	11	6
100131827	83	87	55	82	73	85
100422955	2	2	1	1	3	1
6092	590	550	506	274	271	298
107986020	0	0	0	0	0	0
102724949	0	0	0	0	0	0
105377171	3	7	0	1	2	1
105377172	0	0	0	0	0	0
105377173	0	0	0	0	0	0
6091	1021	1007	974	885	849	869
101927374	0	0	0	0	0	0
100500877	0	0	0	0	0	0
105377177	41	44	29	42	49	42
105377176	1	1	0	0	0	0
105377175	3	1	8	10	10	4
105377174	1	1	0	0	0	1
728290	3	1	2	1	4	2
2632	4515	4501	3712	4262	4435	4216
105377178	0	1	0	0	0	0
105377179	0	0	0	0	0	0
105377180	0	0	0	0	0	0
101927439	4	4	6	2	5	3
105377181	0	0	1	0	0	0
105377183	1	1	0	0	0	0
105377186	0	0	0	0	0	0
105377187	0	0	0	0	0	0
105377188	4	0	1	1	3	2
440970	0	0	0	0	0	0
105377192	0	0	0	0	0	0
105377193	0	0	0	0	0	0
253559	24	25	18	11	16	10
106635529	0	0	0	0	0	0
100847077	0	0	0	0	0	0
100874037	0	0	0	0	0	0
102723364	0	0	0	0	0	0
101927494	0	0	1	0	0	0
101927518	0	0	0	0	0	0
105377196	0	0	0	0	0	0
389136	720	804	636	611	554	517
100846978	1	0	0	0	0	2
100616161	0	0	0	0	0	0
25978	388	499	391	441	395	334
5449	0	0	0	0	0	0
105377198	0	0	0	0	0	0
3355	1	1	1	0	2	0
8545	871	1156	780	891	779	631
55279	299	371	272	367	316	238
285237	359	390	326	362	342	315
105377202	0	0	0	0	0	0
111064647	0	0	1	1	1	1
2042	2650	2796	2464	2122	2164	2130
101930420	2	1	2	1	1	1
107984021	0	0	0	0	0	0
5627	922	929	772	919	873	767
200894	87	102	73	62	57	56
415117	4	4	1	2	0	1
200895	92	83	107	60	74	61
63899	178	171	156	186	168	155
105373992	0	0	0	0	1	0
255025	0	0	0	0	0	0
100287639	0	0	0	0	0	1
102465864	0	0	0	0	0	0
285220	25	20	14	8	10	10
107986103	0	0	0	0	0	0
101929278	0	0	0	0	0	0
84100	61	80	56	72	55	48
101929298	5	6	5	4	2	6
131544	726	790	621	622	600	604
105373994	1	1	1	0	0	0
84864	518	513	490	448	431	459
200959	1	0	0	0	1	0
81050	0	0	0	0	0	0
26341	0	0	0	0	0	0
105373996	0	0	0	0	0	0
403273	0	0	0	0	0	0
403274	0	0	0	0	0	0
105373998	1	0	0	0	0	0
105373997	8	11	10	10	6	5
101929320	0	0	0	0	0	0
105373999	0	0	0	0	0	0
79295	1	0	0	0	0	0
79310	0	0	0	0	0	0
403278	0	0	0	0	0	0
105374000	0	0	0	0	0	0
403277	0	0	0	0	0	0
26339	0	1	0	0	0	0
402135	5	9	0	1	3	0
56650	1136	1324	1057	1270	1128	1142
2838	0	0	0	1	0	0
1371	367	403	358	388	419	413
100874207	38	38	47	58	51	57
10402	420	516	411	424	391	307
131566	2448	2656	2289	3173	2950	2819
105374002	4	0	1	0	0	1
105374003	1	1	0	0	0	2
107986104	0	0	0	0	0	0
105374004	0	0	0	0	0	0
105374007	0	1	0	0	1	0
105374005	0	0	0	0	0	1
105374006	0	0	0	0	0	0
1295	39	44	49	40	37	34
101929357	40	31	47	43	34	32
84319	360	368	275	271	229	241
11259	1130	1153	1019	842	723	770
112268455	1	0	0	0	0	0
100500859	0	0	0	0	0	0
105374010	2	1	1	1	0	1
105374009	1	0	0	0	0	1
644444	0	0	0	0	0	0
55773	445	500	408	514	448	390
56954	762	739	597	786	764	746
9868	1423	1532	1236	1376	1198	1126
348801	63	53	78	52	58	68
55076	798	835	670	684	623	610
84873	1	2	1	1	3	3
10342	2818	2764	2486	2656	2710	2689
25890	50	56	49	29	24	28
50939	17	16	21	9	4	9
57337	575	627	525	532	433	369
131909	0	0	0	1	0	0
54931	423	537	377	454	404	369
57092	1463	1690	1538	1701	1476	1474
27107	447	412	340	432	404	374
100009676	79	66	84	102	109	104
6152	9307	9058	9141	8487	8292	8825
105374013	228	235	188	216	182	201
285359	29	33	37	38	29	45
79598	212	198	179	215	243	226
91775	185	155	151	162	184	178
64332	846	772	752	730	788	760
152225	0	0	0	0	0	1
101929411	0	0	0	0	0	0
107986105	0	0	0	0	0	0
131368	0	0	1	1	1	1
105374016	0	0	0	0	0	0
107986106	0	0	0	0	0	0
105374017	0	0	0	0	0	0
105374018	0	0	0	0	0	0
100616336	0	0	0	0	0	0
105374019	0	1	0	0	0	0
105374020	0	0	1	0	0	0
105374021	0	0	0	0	0	0
107986107	0	0	0	0	0	0
107986108	0	0	0	0	0	0
105374023	0	0	0	0	0	0
214	654	726	594	564	499	545
868	674	714	598	536	523	471
107986109	2	1	1	2	1	1
105374024	0	3	1	1	0	0
105374026	0	0	0	0	0	0
105374027	0	0	0	0	1	0
107986110	0	0	0	1	0	0
107986112	0	0	0	0	0	0
101929485	2	3	0	0	0	0
105374029	4	2	0	4	2	3
101929534	9	11	2	7	5	7
107986021	2	2	1	2	3	1
100302640	14	14	16	13	12	14
344595	391	412	362	394	361	351
84692	2	0	1	1	0	0
101929579	0	2	2	1	1	0
101929607	1	1	4	2	3	0
56987	1299	1383	1174	1318	1135	1179
151658	0	1	0	0	0	0
285205	0	0	1	0	0	0
961	1157	1320	1005	1017	813	833
105374031	0	0	1	1	1	0
101929623	1	0	1	0	0	0
55081	409	386	373	367	326	379
11148	6	8	6	2	6	4
22989	16	19	9	8	8	7
57650	112	157	107	69	56	56
9666	611	648	547	680	601	548
105374033	0	0	0	0	0	0
105374034	0	0	0	0	0	0
84666	0	0	0	0	0	0
50852	0	0	0	0	0	0
9626	0	0	0	0	0	0
27136	0	2	1	0	0	2
100506506	0	0	0	0	1	0
401081	1	2	2	2	0	0
677779	0	0	0	0	0	0
151871	2	1	1	3	0	0
55211	28	13	17	9	16	6
401082	0	0	0	0	0	0
100616129	0	0	0	0	0	0
105377811	0	0	0	0	0	0
105374036	0	0	0	1	0	0
105374037	11	7	9	6	6	1
151760	18	22	17	23	13	18
100506555	10	9	9	7	13	14
25945	929	1042	853	777	621	567
105374038	0	0	0	1	0	0
105374039	0	0	0	0	0	0
10225	2	0	0	0	1	1
79413	0	1	1	1	1	3
257068	9	11	17	12	13	11
100874115	0	0	0	0	0	0
90102	1607	1586	1446	1434	1293	1303
107984087	0	0	0	0	0	0
105374040	5	2	1	2	1	3
55347	493	474	443	509	430	459
29114	8	10	16	34	24	36
344805	0	1	1	4	3	0
79669	201	249	177	250	235	227
693152	1	2	0	0	0	1
257144	53	51	37	42	42	54
112806053	15	11	8	14	11	9
285335	3	3	4	3	10	4
105374042	8	7	8	6	2	8
4345	39	40	28	35	31	37
105374041	1	2	3	0	1	1
112268446	0	0	0	0	0	0
151888	0	0	1	0	1	0
64422	645	655	596	555	551	593
55032	503	589	491	544	481	465
112268447	59	53	49	44	45	34
100506621	59	52	47	39	42	32
151887	713	666	705	772	727	778
101929694	0	0	0	0	0	0
113218483	0	0	0	0	0	0
100129297	0	0	0	1	0	0
344807	0	0	0	0	0	0
131450	4	6	5	0	2	2
29083	220	291	217	313	275	237
25871	1013	996	885	842	763	751
107986114	40	35	38	44	38	45
107986113	1	1	1	1	1	1
101929717	6	10	7	3	6	4
102723430	1	2	0	1	2	0
91653	571	499	618	386	332	403
55779	231	208	176	137	134	115
100874029	5	5	3	4	4	2
102466253	0	0	0	0	0	0
152185	285	268	220	222	173	230
54847	7	3	7	3	7	7
100616476	0	0	0	0	0	0
205717	384	386	319	348	323	340
80218	845	1164	919	1035	894	703
523	744	841	684	892	723	763
54762	38	38	29	23	21	13
254887	154	133	129	160	111	125
57577	157	162	127	101	104	124
105374048	1	0	1	0	0	1
79691	349	342	239	271	219	237
1814	0	0	0	0	0	0
107986115	0	0	0	0	0	0
7634	0	0	0	0	0	0
201633	92	103	83	70	75	54
26137	125	136	110	98	100	75
693153	0	1	1	0	1	0
100131117	4	0	1	0	1	0
101929754	0	0	0	0	0	0
100616166	0	0	0	0	0	0
104413890	0	0	1	0	0	0
100874131	0	0	1	0	0	0
101926886	0	2	2	1	1	0
105374051	0	0	0	0	0	1
2596	187	178	187	275	262	229
4045	222	237	216	166	119	143
105374053	0	0	0	0	0	0
109623450	0	0	0	0	0	0
107986116	0	0	0	0	0	0
105374052	0	0	1	0	0	0
101926903	5	4	6	2	4	5
100861506	0	0	0	0	0	0
285194	0	0	0	0	0	1
100616485	0	0	0	0	0	0
100506724	0	0	0	0	0	0
105374054	0	0	0	0	0	0
105374056	0	1	0	0	0	0
105374057	0	0	0	0	0	0
107986022	8	4	6	5	11	4
101926953	0	1	0	0	0	0
105374058	0	0	0	0	0	0
105374060	0	0	0	0	0	0
101926968	0	0	0	0	0	0
107983969	0	0	0	0	0	0
105374059	0	0	0	0	0	0
152404	18	21	32	16	19	15
100506765	0	0	1	0	0	1
152405	0	0	0	0	0	0
7348	40	42	26	35	41	33
8702	514	533	516	513	443	473
100874201	48	46	35	44	45	44
57514	821	818	779	1012	992	1004
100874246	9	20	15	7	16	10
55254	946	953	815	861	772	805
56983	316	382	310	330	299	254
51300	1940	1920	1722	2071	2142	2197
941	1	0	3	1	3	4
107986118	0	0	0	0	1	0
141	183	163	175	161	184	166
51365	8	8	5	6	1	6
105374062	0	4	0	0	0	0
64091	10958	10719	11147	13452	14200	14260
105374063	18	7	8	13	7	6
10063	849	881	909	1105	1056	1198
105374064	0	0	0	0	0	0
89876	7	5	13	3	4	9
8856	3	4	1	2	2	1
2932	1454	1576	1370	1347	1291	1283
113839522	0	0	0	0	0	0
107986119	74	71	64	59	65	82
105374065	1	0	0	0	0	0
165829	11	10	10	5	8	3
116064	434	479	401	370	320	282
100130701	505	472	456	498	459	463
11167	16365	16084	14221	13599	12939	13188
406975	528	544	388	387	351	321
107986121	0	0	1	1	0	0
4710	2416	2454	2436	2861	3004	2899
3081	20	29	20	35	32	36
285282	301	340	245	280	256	222
2960	318	303	280	275	278	233
101926983	0	0	0	0	0	0
105374069	0	0	0	0	0	0
9515	1	0	1	4	2	6
100847043	0	0	0	0	0	0
10721	169	143	133	91	74	84
503582	3	2	0	1	0	2
51725	224	185	187	246	244	227
3059	38	41	41	17	19	14
2804	3466	3266	2846	2938	2797	2923
9657	391	421	341	349	318	303
55840	52	44	35	31	43	35
6565	149	152	117	103	79	82
286676	52	58	51	40	53	43
101927010	1	4	1	0	3	0
942	3	1	0	0	1	0
846	10	6	10	7	8	9
1475	0	0	0	0	1	0
131076	216	241	224	216	224	218
26355	6181	6281	5527	7039	7064	7275
54554	202	226	209	219	206	153
102723582	6	8	6	7	12	9
3836	1355	1506	1193	1737	1498	1434
107984000	3	3	3	5	1	2
105374071	17	23	16	12	14	8
83666	136	151	148	101	101	92
151636	312	316	290	206	191	176
165631	2	0	1	1	1	3
54625	510	441	395	405	406	352
79663	78	78	62	76	87	76
84925	350	353	298	305	322	326
100129550	92	77	79	66	72	69
54437	298	296	286	211	243	247
112268448	2	2	0	0	1	2
10954	255	209	230	260	230	248
102465667	1	2	3	0	5	1
26984	231	283	229	274	255	201
111	1647	1617	1781	2024	2029	2085
201562	787	799	658	671	553	530
100506826	29	25	24	22	23	28
4638	205	195	178	262	218	228
100873940	2	3	4	3	5	3
105369194	30	32	34	48	32	33
64770	1280	1364	1092	1134	1029	1007
54763	2	1	3	1	1	1
8997	842	824	785	707	699	727
100847021	0	0	0	0	0	0
105374077	2	1	3	1	0	0
102464832	0	0	0	0	0	0
107986123	0	0	0	0	0	0
105374076	0	1	0	0	1	0
7372	561	549	510	504	482	510
100422864	1	1	0	0	0	0
3693	2296	2207	2399	2156	2203	2213
56667	3	1	1	5	3	5
57493	1348	1250	1160	2157	1994	2194
84561	79	79	68	91	104	80
100847039	0	0	0	0	0	0
7707	894	942	757	766	762	681
105374080	3	1	1	2	0	0
105374081	0	0	0	0	1	0
8723	657	695	636	618	557	595
114885	657	645	558	618	672	603
105374312	0	1	0	0	2	0
100302204	0	2	1	1	1	0
101927056	9	7	12	8	6	11
102723696	13	6	14	14	18	11
100125556	20	22	15	18	22	19
200810	12	17	19	11	11	15
152015	2	5	3	0	5	4
54946	811	854	816	814	837	848
105374085	46	41	38	38	34	30
112267887	1	0	1	0	1	1
10840	18	32	31	27	24	22
100874204	2	1	2	0	1	1
105374083	0	0	0	0	0	0
100862662	1	4	3	2	6	4
107986124	3	1	1	4	1	3
28999	149	165	193	234	222	224
105374088	0	0	0	0	0	0
107986044	0	0	0	0	0	0
100506907	0	0	0	0	0	0
348807	3	3	3	0	5	4
79364	903	817	835	856	878	912
131669	1	2	4	4	1	0
166012	10	19	15	12	18	17
152065	1	1	0	1	1	0
105374090	1	1	2	1	2	4
114112	143	140	143	121	112	106
255330	0	0	0	0	0	0
84303	277	309	338	264	234	280
5361	2137	2055	2354	2371	2295	2449
285311	0	0	0	0	0	0
100419008	0	0	0	0	0	0
101927123	0	0	0	0	0	0
105374094	0	0	0	0	0	0
101927149	0	0	0	0	0	0
107986125	3	7	0	4	4	1
131601	513	470	543	453	478	489
102466199	1	1	1	1	2	1
102465857	0	0	0	0	0	1
4171	781	717	848	509	462	551
107986126	176	151	172	102	91	109
50512	216	183	216	137	150	133
80325	92	103	134	86	99	88
11343	119	98	102	112	138	137
107986127	0	1	0	1	2	4
107986129	2	1	3	0	2	0
105374096	0	0	0	2	0	1
166348	2	4	0	2	2	1
102723759	4	0	3	1	5	5
29927	4434	4299	4360	4781	4852	5067
8607	1313	1236	1277	1183	1308	1335
100874089	1	0	0	0	2	1
60678	394	447	431	453	425	465
165721	1	0	0	0	1	0
285224	0	1	0	0	0	0
2624	58	61	81	104	111	97
101927167	39	42	36	48	39	46
90246	48	45	30	47	33	44
