,GSM3673216,GSM3673217,GSM3673218,GSM3673219,GSM3673220,GSM3673221,GSM3673222,GSM3673223
DELE1,8.68827425540103,9.37655164500283,8.49356598961604,8.38219491018234,9.14903848782146,9.6427126910495,9.24170000669332,8.9520661996837
PCDH12,6.76214200617373,5.61066222066095,6.36823025388876,5.60392157080323,5.91779244996478,6.64768155071143,5.64078743472921,5.59615842580794
RNF14,10.4261869356603,9.97229295854486,10.4966420884593,10.4146296846705,9.72022988744961,10.0634127951287,10.2258568207813,10.3710276879465
GNPDA1,9.19787168130409,8.98512863777581,9.54284003790974,9.47483083938571,9.53091621601392,9.31586811258464,9.20232773890728,9.65809769231388
NDFIP1,13.191771649371,12.7771052693373,13.5097957430059,13.5694575878374,12.2961661478816,13.0754805623543,12.8005068335037,13.3444569593481
LOC107986455,5.31598248468148,4.89324720789698,5.04975113636648,4.886597496762,4.32012619724332,5.0175503054157,3.72502557702786,3.9271554691637
SPRY4,8.89930136568517,9.16027929960606,8.54141508212263,7.70190967562332,7.90740418442824,9.27496153950925,8.18807560812618,7.38886447117293
FGF1,9.80809028820212,12.3198804718891,9.84612591994764,9.71589847633811,9.94608291253393,11.2462578291134,11.2656067394043,11.0069003581261
ARHGAP26,11.5630472034187,9.77362110419756,11.1135691823718,11.3852738836048,9.99519042917602,10.372199589854,10.6471244608678,10.1054564624098
NR3C1,10.3768003613637,10.1570034271306,10.3970538926039,10.2016134008606,9.53584185551109,10.0286802618754,9.94892533765659,10.0793722623367
YIPF5,9.48024238878142,8.56040946068049,9.6728206935408,9.57283547269038,8.63738837010286,9.09864513969907,9.05907049631897,8.89099226586643
KCTD16,11.5038023980588,9.78410153417095,11.3607689153428,11.3933867064818,9.2088589123144,10.7811802989104,10.6397746075614,10.7441168561158
PRELID2,4.40358011326704,3.9409950518068,4.6615853417255,4.84734829834993,4.22574024340741,4.81503944234554,3.72502557702786,4.37428455588707
SH3RF2,6.15385842244797,3.40225061373854,6.20803638790892,6.0115240067982,4.78476833323649,5.41185780796927,5.60097136638277,5.68740263744859
LARS1,10.4822481474085,10.3909766577026,10.497508753222,10.3926454582649,10.8973604047889,10.4841077245733,10.5576545623187,10.3032279365435
RBM27,9.09128654161857,8.78051215891402,9.04435847966664,8.91084984375727,8.90058278184781,9.09193157335884,9.01050746148755,9.07332306072607
TCERG1,9.52187553477844,8.27107462100511,8.98627032707614,9.38860084955073,7.94491972063332,8.80773804527046,8.79363628423808,8.65706319246771
PPP2R2B,11.8292629097758,11.6021819273563,11.9493541650971,11.8581973168263,11.3177008069166,11.7312269671264,11.9393736694268,11.6690533012864
STK32A,7.32261455978347,8.08016008747597,7.26491330606852,7.03564810625251,7.86888699750665,8.41813130928481,8.50092370313153,7.38886447117293
DPYSL3,11.2363339656056,12.1555509943994,11.3353031514814,10.9629759060804,12.0321001339936,12.425563976073,12.3222839345033,12.2048842543391
JAKMIP2-AS1,6.21315216448139,4.81363791756855,5.77682340027358,5.9936597052908,4.97085630327279,5.64986090517381,5.60097136638277,5.44746528812652
JAKMIP2,10.016968738731,9.41414827197987,9.75484358349964,9.89137277815714,9.19646961825306,9.39980423774085,9.77197938406568,9.52063174434782
FBXO38,8.71928231237729,8.39931831402832,8.6357527134252,8.6984410239745,8.01008319787528,8.45347777293272,8.52239786541352,8.37085526689744
HTR4,6.46564568796359,3.16625263536256,5.60733190399633,5.5314813951964,2.5993200783662,4.62969743520573,3.39329532483877,4.75785918108077
ADRB2,4.40358011326704,4.89324720789698,3.61898757441794,2.87800466770023,7.07777978921673,6.50672968542383,5.1273856015554,4.67109748341285
SH3TC2,5.87052258039184,8.92009512780051,5.75379573063097,5.5314813951964,4.49217627421278,5.54889429227136,6.72216974852236,5.473336253916
ABLIM3,9.53645807272762,10.0525095307305,9.57110782858424,9.4439180021674,9.84453589734942,9.86768868768933,9.6109177340433,9.57391497925029
AFAP1L1,4.87675181251161,5.8687673022028,5.32438672371351,5.13497584975168,5.65349269099555,4.77088806763837,3.99455794929769,5.77321771543683
GRPEL2,8.1874478514024,7.71424920477691,8.13213909461665,8.24168779220758,8.44656913740615,7.88272377508578,8.44579682053849,8.17981502219554
PCYOX1L,8.48376657534922,7.71424920477691,8.638898227112,8.73921629584899,6.67525409546041,8.59314495235515,7.77915300802057,8.48652661793209
CSNK1A1,11.1181872482806,11.2510162483058,11.1690183923663,11.2754327861864,11.0795875172465,11.1525832528256,11.4287299767458,11.244688620855
ARHGEF37,8.1725875580439,9.06894603264539,7.6918085695542,7.62276359235331,6.44327781650564,7.41518929879755,8.50632228400058,7.59144377034041
PPARGC1B,8.16134101793146,6.81608351153959,7.51820768646242,7.70190967562332,6.50486140945216,6.75356862068964,7.00749866662657,6.83172416091256
SLC26A2,6.56002015144017,7.17580555779777,6.04687756145635,6.77829364696726,5.54040198302156,8.780161634294,5.95692083953554,6.74941877124065
TIGD6,5.85198797396871,6.33576901849509,6.20803638790892,5.95725346616457,6.62066242464195,6.27348010676073,5.67953409146536,6.08986028523475
HMGXB3,9.44512145781203,8.70530631683273,9.09104024426677,9.10638938414468,7.97424521398331,8.87966414672411,8.80682225842752,9.0128660854076
CSF1R,9.87272539120515,8.54816379297453,8.45125020285584,6.30019245125191,10.1589847230759,10.4460072058157,8.74879175646037,8.03966402707546
PDGFRB,8.39373166892962,9.21552743588233,7.51820768646242,7.24644621347594,8.75610866108728,8.81590921968744,8.90000377407387,8.95436433968104
SLC6A7,10.0355665654044,8.03699517538662,9.68808499766467,10.2475611701075,8.08592657929394,8.70295991320782,6.82943449187236,8.65423862302456
CAMK2A,15.1764901143449,14.0181839707063,15.1335585598742,15.1965574936712,14.5375690865709,14.7499056917518,14.6578487607933,14.1062318916046
ARSI,4.06035561315937,4.33235615463751,3.13973881392361,3.16013903826645,3.30085832980782,5.6252739424063,4.74443232855447,3.01900662427627
TCOF1,9.27294158909478,8.81158061679738,8.92831810229175,9.19894546051038,8.94198932412483,8.96296647462192,9.03312446370624,8.18765010093867
CD74,10.3315282403652,10.6902283146825,10.4905608135949,9.13722793660259,12.1134291147573,12.3006029451021,10.5795875726171,11.6090553538839
RPS14,10.9211271567323,12.3266175860619,11.5497687919719,11.2308546883535,12.8143138197483,12.1360414705551,11.9641055997158,11.9661234466551
NDST1,11.2720631077822,11.2864644701582,10.8094993805354,10.7420420846347,9.85836456202118,10.7608670101183,11.1287983397386,10.9647751533863
SYNPO,13.5230581287785,12.7924354436963,13.5399744091218,13.2759203309163,13.2154250115246,12.6800747479725,12.872820917235,12.5056534669889
MYOZ3,6.13864623451759,6.05338033305431,5.38558949626612,6.2256253536382,4.64587717719778,4.89948435834395,5.51788282814967,5.79389697198513
RBM22,8.93275852596509,9.37308468310403,9.02525445915351,8.8476126405707,9.4153959302757,9.21443512575802,9.01430167027094,9.23138926930735
DCTN4,10.6849944983532,10.8232129117919,10.7561826288246,10.7198023714045,11.0523466207497,11.0355898135833,10.8613358403939,10.8790662109847
SMIM3,5.4452524073285,7.19163744957149,6.22488029433082,5.86200352769269,7.07777978921673,6.10588442029275,6.88021722754679,6.82168913419571
ZNF300,4.72205266650614,5.74547911016788,4.6615853417255,4.14341243902996,5.32966448307315,5.22813351263845,4.9485783674235,4.13593557042328
ZNF300P1,2.45444395050939,5.78775669242363,3.71749099313618,3.39602111615034,6.48462423272678,4.72534273874835,4.9485783674235,2.70641136851141
GPX3,8.03968440371856,7.63541028176582,8.46549381869306,9.05778497727195,9.47302857093569,9.35190518391894,7.84027987077379,6.92841262201425
TNIP1,9.26420683885617,9.27618139148307,9.15175621721018,9.15943114890123,9.78991941572306,9.38889091897699,9.65289997100409,8.9703496258657
ANXA6,12.4703324767327,11.4549935934289,12.3233404716157,12.8112796213059,11.2093433857033,11.7427020937951,11.3263858346171,11.9026822829279
CCDC69,7.18129561814115,7.86007183435425,6.90618161263904,7.35537532988755,8.66012344791099,7.31112798218517,7.80566798788315,7.91777530035796
GM2A,9.12255134629566,10.0931137779284,8.75940564670561,8.30824122803839,9.68074903316407,9.8479015548731,9.67942810520703,9.63536120097382
SLC36A1,9.32594764614131,7.2532828183274,8.72133388335264,8.98731608025975,6.46409913869995,7.19897318036851,7.72461474799034,7.36832914980889
FAT2,3.99428352077181,4.63988963017841,4.26542479596202,3.93456230266905,2.26153298079426,2.60656985047123,2.68541090347942,2.70641136851141
LOC105378231,3.082083253248,3.60501631273746,3.71749099313618,3.39602111615034,1.17951257842731,2.39014917584014,1.89387469152672,3.49369289385452
SPARC,11.6783233733515,12.8878419936098,12.2202768818727,11.2460248259907,12.3177756955063,12.3718449231741,12.7985829599678,13.2550027303741
CLMAT3,5.28867805778055,6.01829940323588,5.52811822868344,4.38182991563149,5.88728424162587,5.93635624785687,6.16237757627801,6.75996741633631
ATOX1,8.1725875580439,8.86685789246895,8.8463325227923,8.57772946318632,9.15545346269688,8.84014867861947,8.71188465575699,8.85208138991287
LOC100652758,4.72205266650614,5.94546981945988,4.55904833200487,4.00759032899437,4.91145455689145,5.12668072930147,5.42971498637778,5.42112190979152
G3BP1,9.79723237433676,10.188903933555,9.8130904446847,9.48285689437848,10.5796816574123,10.1734965700192,10.2788654699298,9.87255956460562
GRIA1,12.1802493410801,11.0089133926411,11.9247584661339,11.7893229197275,10.0409499435328,11.3218402601853,11.3355133017962,11.5380508310504
FAM114A2,7.24660712152735,7.34107682605707,7.46248529658945,7.23888329920528,8.03116630638677,7.85655681305331,7.61893628160463,7.37520678586379
MFAP3,8.66191517587141,8.20240795409309,8.35889253288503,8.27534825088213,8.02417278133476,8.90541902575647,8.68832887322473,8.29309485059274
GALNT10,8.21671697451914,9.47686582451165,8.54477290719752,7.31997165843059,10.1573875678213,10.0426737753596,9.19565994773149,8.68223850799804
SAP30L,9.80206820527567,9.79191219366564,9.71516024485163,10.0914968364529,9.64700237402105,9.69237859089543,10.3177655448539,9.64961344331362
LARP1,12.5260150181739,11.0892873883882,11.9388644540855,12.013366626842,11.2330411426514,11.6962435722734,11.9111610518049,11.5788389389012
FAXDC2,9.51452861646437,10.9083103719806,9.55621154745436,9.14129038373082,9.93866344316404,10.1808967644721,10.0904357025297,9.66933296421901
CNOT8,9.40912416532172,9.34857982619099,9.61489547108472,9.58630807520119,9.4755943183376,9.48255038896002,9.60338060161214,9.62241268076919
GEMIN5,8.12320645841119,7.98343249319327,7.99157499635185,7.45011897066974,7.61331335711977,8.25942468287878,7.74302420012332,7.91305700637261
MRPL22,7.13605193802551,7.69215996572074,7.22360845465102,7.60522369199483,7.72965745219359,7.30339973669287,7.3210686580264,7.83039092323594
SGCD,8.43789870666033,8.39931831402832,8.14104047649361,7.58150043220892,8.30947908139938,9.19368190061338,8.42883945547726,8.4347961097777
PPP1R2B,5.20352014181174,3.9409950518068,5.50071674275179,5.13497584975168,3.10266054901577,4.81503944234554,4.66941682137703,4.8789396057201
HAVCR2,6.09202291172957,6.12108234385295,5.98889281185645,4.38182991563149,7.58507792880183,7.36409667752179,5.23535632864694,5.25208232410182
MED7,7.2323468264776,7.52727175805517,7.11936722171425,7.04435167211795,7.39214838303937,7.0406421865278,7.33327052631184,7.29768696676448
ITK,3.69481135652304,1.37597021193449,4.55904833200487,3.59870130167176,2.26153298079426,2.39014917584014,1.23766157530059,4.67109748341285
CYFIP2,13.4118865080213,12.2235448975364,13.3994828685576,13.3492032723068,12.775536888308,12.9191252026625,13.007406747788,12.7304708772613
FNDC9,8.73959017665984,6.66550232905894,9.06555239147517,8.66214556765468,8.08592657929394,6.55959190177093,7.3927782684884,8.82721814687933
NIPAL4,3.20401551017637,6.12108234385295,3.61898757441794,3.28289558636847,1.81967014455729,0.886295044025368,3.39329532483877,3.68296508287262
ADAM19,8.66191517587141,6.75346286254249,7.94150278771074,8.16395004908806,5.91779244996478,6.27348010676073,6.21607914767782,6.88087823945371
C5orf52,3.77570571824785,3.40225061373854,4.6615853417255,4.43574940936798,1.17951257842731,3.36913901378169,3.19360770537921,3.49369289385452
THG1L,6.0274179162742,5.74547911016788,5.55500895688184,5.91990468360661,6.24098478914923,5.93635624785687,5.75403867875608,6.00372064176787
LSM11,9.53064273332689,8.04573209461672,9.6558412921191,9.52854754734291,8.01008319787528,9.04404094592604,9.22542527500135,8.77356750315729
CLINT1,9.93568907167425,9.62705020402767,9.94727991674611,9.59965602701396,9.74383575309391,9.76592205967379,9.86736505711905,9.50660622347629
EBF1,5.08154418951895,6.49735274782962,5.22742061496946,4.80700137323108,6.56392348241562,4.62969743520573,3.99455794929769,5.5482768658874
RNF145,10.1017780679569,9.68412325505662,10.4597638828561,10.6819569368516,9.35536484132763,9.93925175418025,10.0886373605136,10.3184731841489
UBLCP1,9.58074935059266,9.21939393899294,9.85562047581621,10.1029986442632,8.55244128414856,9.22878677400564,9.28317462425103,9.45560350943854
ADRA1B,8.83705083375255,8.47242325339976,8.84905124603626,8.54437153796861,8.43078977911885,9.31394625795289,8.99138527999105,8.16401604381329
TTC1,9.8600279572748,10.3026164663689,10.1939077384982,10.0977819144917,10.2651254690642,10.1095675323191,10.2501933655304,10.0698652915807
PWWP2A,8.11933697056828,8.00150858042683,8.06356829205347,7.93973248922115,7.0085994081894,7.53222201972878,7.64853383850726,7.99124195131594
FABP6,5.28867805778055,7.80966751236246,5.12346461774521,5.40202714430648,7.56594255789739,6.46577178595912,6.21607914767782,6.15525051636127
CCNJL,4.54875049880017,4.08357416224689,3.80969656828255,4.32581672357364,4.97085630327279,4.29758093246055,4.32295487465484,4.99064029854104
C1QTNF2,5.08154418951895,4.63988963017841,5.41524399850227,5.06826451693319,3.77083158176266,5.44032623895506,4.9485783674235,4.67109748341285
FAM200C,6.04384240800432,7.14361083413636,6.47064199376018,6.06382682404552,7.29089705731823,7.104296011844,7.41591068562753,6.13917871164494
SLU7,10.4875111614415,9.86036807178193,10.4686302931943,10.5673660331461,9.69842959769684,10.1649924621149,10.1843607823139,10.411734981922
PTTG1,4.76231019052447,4.89324720789698,5.52811822868344,5.82207007760867,6.58308547514685,5.54889429227136,6.10659952426146,5.31065732608059
ATP10B,6.37767909532988,7.63541028176582,6.77508807582913,4.58637804203385,7.0085994081894,6.88365003263442,7.76120169594312,5.59615842580794
GABRB2,12.7194285456617,10.5390959013132,12.734391789456,12.871821646248,10.1299618555368,11.4993333206476,11.5905978464405,11.4601391117609
GABRA1,12.6972113467975,10.7884978993331,12.6829393644465,12.8488717570879,10.6664575500446,11.2632887868659,11.5414852790092,11.5951312680109
LINC01202,6.53699897099694,3.60501631273746,5.98889281185645,6.99132480060611,5.37434665925761,3.86540121221481,4.22157392165191,3.15310136351788
GABRG2,11.8230313905753,9.70357711189989,12.1800859515779,12.3102963248584,10.5175441833837,11.4620719910766,11.4617557070401,11.2343239359987
LOC105377700,3.60911025442874,3.60501631273746,3.51326251672742,2.87800466770023,5.13566064771983,3.86540121221481,3.5686741892616,4.00015784625766
CCNG1,8.35805481764586,9.29462444774479,8.7360960057517,8.31904098319627,10.295938079498,9.09417290187733,9.47710215069196,8.9381999476574
NUDCD2,7.66812380406984,8.9057696168234,8.11868318957019,7.83326920943056,8.84610422883606,8.29882579718254,8.51705921646463,8.35702519883367
MAT2B,10.038643027473,9.9561636847397,10.4155129404556,10.5197900497753,9.98081350809464,10.1756147874681,10.3481476282573,10.3864278379407
TENM2,10.8411580712041,8.92483886092625,10.1669235780328,10.2634896729489,8.97137384070667,9.73465610178592,9.69132695753648,10.1178113185784
WWC1,10.3104707932087,10.3597867867951,10.1427526995659,9.89378277412006,9.73743600011645,10.1840566931388,10.5961377319894,10.2187633270197
RARS1,8.66987359048733,8.32948338540276,8.94620345051831,8.7498978399548,8.15157745632712,8.24739141338055,8.44016648273473,8.48334723918808
FBLL1,8.39693169308905,8.67183508043148,8.51426736677801,8.82506065840674,8.96042466342568,8.47083147165067,8.20809146458132,8.73665891936396
PANK3,11.3052266151563,10.4381924146379,11.0104820470228,10.8527137272394,9.7223919072659,10.5807817610245,10.4856871891717,10.2139759351223
SLIT3,10.4648189478587,8.54200175907044,9.69263297263326,9.87194649300155,7.95965697800971,9.44440817111165,9.02562479015794,9.53759091939313
SLIT3-AS2,4.29799176308166,1.37597021193449,3.27527945744828,3.59870130167176,3.10266054901577,3.24553084030645,2.68541090347942,2.52039583279756
SPDL1,6.60498893115089,7.34107682605707,6.48469636019483,6.61261397824149,6.67525409546041,6.69570432889851,6.72216974852236,6.10648779351495
DOCK2,6.06008201647367,4.81363791756855,4.80289973960689,3.50091753222107,6.16671814306223,6.28921669572977,4.66941682137703,4.53031069819684
INSYN2B,7.60311165322154,7.94658634609634,7.57185766145988,7.0180818508091,6.42215159015619,7.71809109165631,7.47216924753286,7.15311910857034
LCP2,6.1689118809636,4.89324720789698,5.82180456085696,6.24085028857703,7.33677703984018,7.18221487493665,6.21607914767782,5.49875145253029
KCNIP1,8.99532173440457,9.60652899748012,8.72133388335264,8.89168579816422,9.11323700007871,9.08518661938869,9.51240842004458,8.98391172529449
KCNMB1,2.6387352808349,4.63988963017841,3.27527945744828,2.87800466770023,5.50064541181107,4.16739506298516,2.96177143017883,4.19931491579348
RANBP17,3.69481135652304,3.16625263536256,3.13973881392361,3.93456230266905,4.12474427175649,4.62969743520573,4.11252661219532,3.38884940126985
NPM1,11.0157520714478,11.597732884437,11.3899995409405,11.1912370917187,11.8107089136766,11.7142056510743,11.6417772997765,11.7036165961252
FBXW11,11.3347276877571,11.0669299216551,11.4614740939622,11.2924287811119,11.3530144395197,11.4273825368551,11.5176246921382,11.0574831675055
STK10,6.32489440837445,6.30698714727673,6.17374686775252,5.5801767123932,6.76188632333603,7.13944714381754,5.89241234355376,6.05601907274742
UBTD2,8.23113182903321,8.41288862339538,8.17176979590221,8.17983631555565,7.11774969856235,7.88272377508578,8.4001265919875,8.0353285664901
SH3PXD2B,7.92022273365327,8.56649353563001,7.05488954450306,6.57706602284051,7.38124282461982,7.6526862324546,8.29799357216462,7.69951169771131
NEURL1B,9.96077362267565,9.67570490871652,9.89298592075374,9.37313882926235,10.2606694504905,9.32543916994762,9.68657918661694,9.86769079834186
DUSP1,8.58263212456935,9.73092102712523,8.8216306730017,8.6984410239745,9.83457649055241,8.84014867861947,8.29175451129991,8.89099226586643
ERGIC1,10.2515890881553,10.0718856408681,10.1581809505755,10.0215934611299,10.9701266050679,10.0713981367107,10.24535878809,9.83064169259458
RPL26L1,7.25368475665238,7.31240170885748,7.6425128490051,7.61694062073157,8.15157745632712,7.41518929879755,7.57850397207227,7.82537749603642
RPL26L1-AS1,4.54875049880017,3.9409950518068,4.39013140966209,4.38182991563149,4.32012619724332,4.72534273874835,4.11252661219532,4.67109748341285
ATP6V0E1,7.9726363016152,9.83286956347018,8.47608499737058,7.57550815925758,10.915426532373,9.48083835413165,9.37751468792989,8.83472221436448
CREBRF,9.55805917859309,9.41414827197987,9.52594946333861,9.32394686144364,8.97137384070667,9.61644402452655,9.8073990475688,9.33555846280388
BNIP1,6.52534914261195,7.04247759746906,6.84212334368696,6.82954581657606,7.19451335722335,6.98375318504999,5.98812471149466,6.82168913419571
STC2,2.6387352808349,4.54448138134436,1.45226099346152,2.71312632081393,5.18666167825656,4.09761411519434,4.22157392165191,3.27578542634942
LOC105377735,3.42073475057111,3.9409950518068,3.39917256347917,3.59870130167176,3.63052447872762,2.60656985047123,4.32295487465484,4.06964344136764
BOD1,8.6565850713285,8.6375688132256,9.0841335487564,8.82758391374135,8.95675639334821,8.89002133624353,8.70720416760012,8.8667962258081
LOC107984118,4.68063945497244,0,4.12890977303811,5.28939041828425,3.10266054901577,3.86540121221481,4.66941682137703,4.75785918108077
CPEB4,11.2070084094883,10.842144089219,10.9685931508938,11.0595147526865,10.544677440251,11.0735701033519,10.9931081651722,10.783425021892
NSG2,13.2710806403771,12.3858763932854,13.5038776046534,13.4565162210793,11.7015171383756,12.36860819869,12.3968442265253,12.5307030207456
LINC01411,2.6387352808349,5.0403874378159,3.89636144263707,0.843112222362601,5.08279038715512,5.57480608499056,2.68541090347942,6.93773440602087
DRD1,8.26655116208519,7.72516827651649,8.0399674647858,8.57472859617693,6.24098478914923,8.6490970415794,8.42314241689758,8.3500601279075
SFXN1,10.3431875291763,9.91860524338868,10.1383141527923,10.3951992637165,9.43398452103705,9.7070974132667,10.1416357627686,10.182954596228
HRH2,9.70858371606168,7.91832072716991,9.00589406650004,9.53319261776413,8.45179080283227,8.49138407205767,8.52239786541352,8.46412240684068
CPLX2,14.8243922741616,13.8261655348706,14.9155044027864,14.7594129586962,14.4084883888073,14.6096771651484,14.5102416060519,14.3727470753012
THOC3,8.4502734292881,8.07162980542306,9.28019241315594,8.53513844687836,8.03116630638677,7.93367553139877,8.21470217796533,8.15605119677285
LOC107986486,5.23246823435566,3.60501631273746,6.06569923187831,5.28939041828425,4.22574024340741,4.41698528783423,4.74443232855447,4.91714220909314
LOC100996385,6.33827273744312,5.35352085792653,6.53958343290779,6.73593923295692,6.21665156642466,5.49563129237356,6.26785331008229,5.52372666480369
LOC100507387,4.1235338069479,2.53263410111952,2.99013117518934,4.07709916077185,3.77083158176266,3.48298732009415,2.68541090347942,3.49369289385452
SIMC1,7.78019892719306,7.17580555779777,7.64876771935866,7.59341082385491,7.35918123729659,8.00211380630175,8.10511393967851,7.44223785853741
KIAA1191,11.1840375530271,11.457451159907,11.4159018044053,11.2717315014267,11.4429462310489,11.5203203077422,11.616414509418,11.5070761178423
ARL10,10.3580409073818,8.80644878091469,9.79205241370189,9.77853224852313,7.87667314113856,8.99929742081174,9.21557157656262,9.02821949776536
NOP16,7.35588253955604,7.73600532739013,7.87369738882422,7.84825788638935,8.60494507204759,7.58417483866323,7.80566798788315,7.82034658619158
HIGD2A,7.84723759795857,9.18816781812874,8.53804942358507,8.48167117576474,9.50854032777372,8.65518207791697,8.6977973892193,8.70698203331914
CLTB,10.6915244945018,10.9059131249575,11.1113062656011,11.1853470489815,11.2496258420855,11.0443099157749,10.9844301945861,11.16060369667
FAF2,9.67734234080662,9.4833118079275,9.5727535163545,9.52544250408075,9.45233664821357,9.20824044422887,9.54687125852631,9.68878657872074
RNF44,10.1902015694654,9.60357342206981,9.8255675632657,10.0336639098051,10.0041037897554,9.87943199753368,9.82694699188785,9.7147752184181
CDHR2,7.03286707783473,7.04247759746906,7.0454386247912,6.91744720313852,7.31401942288915,7.02192733586958,6.94526116405908,7.09598054296713
GPRIN1,10.9481010062611,9.63286018855554,10.8642792345644,10.6286955085309,10.1152284979968,10.6201982621697,10.7823227935607,11.0462152683941
SNCB,12.3842732648102,12.5149642674497,12.7923944822427,12.8362407495734,12.3055700520872,13.0041208472123,12.1830092605646,12.9599510837559
EIF4E1B,5.60873617455391,4.54448138134436,5.90776628789612,5.97557142107435,5.23592115113854,5.32291830086367,5.33580616469675,6.65084056703512
TSPAN17,9.32762551285214,8.62012556253192,9.50023693276701,9.46351881623905,8.84610422883606,8.26341357172073,8.2473088640337,9.14348414698056
LINC01574,3.9250396379488,3.9409950518068,4.12890977303811,3.77638341257868,4.64587717719778,4.41698528783423,4.5902857760836,4.3182864532742
UNC5A,11.0623468773826,9.60652899748012,10.7000669039382,10.9002340194032,10.0667041320895,9.94919131508135,9.71716403335255,10.408386235404
UIMC1,6.92172977221335,7.38304836682721,6.70478556375144,6.77829364696726,8.07919414096391,6.83086725022641,7.27120223603007,7.14509370556194
ZNF346,8.2094551746225,7.95588648060085,7.80254735491768,8.04322500002414,7.94491972063332,7.74115821963499,8.19477846308623,7.77426105579824
NSD1,10.3290175150238,9.34504490569899,9.67435441210591,9.84355480540885,9.28397079105901,9.61800255152727,9.78979791178387,9.24459452286484
RAB24,8.49873742705183,8.35782428134957,8.96135922763393,8.99631524231685,8.32663444757601,8.40735626519358,8.63017444203257,8.88618541314275
PRELID1,8.93055202656198,9.17628154748739,9.13625873540595,9.15943114890123,9.86425079481496,9.40883602881095,9.05539236694135,9.37039664866284
MXD3,7.88419165124986,8.32231030819146,8.11416985325592,8.16395004908806,8.95675639334821,8.36714463340178,8.11221256340067,8.35702519883367
LMAN2,8.72183648350448,9.02101543484462,8.81608345877736,8.82506065840674,9.75232483422887,9.14262117364501,8.53301625982806,8.98840424098492
RGS14,9.5523304339967,8.29325594383935,9.84748611667325,9.55923586940095,8.71761061454029,9.3425086732338,8.90409959284555,9.21806202819658
F12,6.04384240800432,5.94546981945988,6.52605618640082,6.09767079121942,6.81147374235221,6.10588442029275,6.5020529799422,5.31065732608059
GRK6,8.79643166774922,8.49811445699949,8.84360866650679,8.8098277420079,8.73912511799859,8.5250008489551,8.29175451129991,8.53953082932973
PRR7,8.27353186277248,8.18669445953865,8.42961758304336,8.38562369895118,8.14514518500305,7.54538666878871,7.64853383850726,8.64857283962148
DBN1,10.8696542194228,10.4332068647545,10.9105625924631,10.8711764616114,10.522515610883,10.9184195743572,10.6605027054038,11.0580175452183
PDLIM7,6.01080428307307,6.54742806219934,6.04687756145635,6.04660238011398,6.99435615158157,7.29562986938539,6.66539044107553,6.49539038310629
DOK3,5.14382087388778,5.10868765314542,4.50491080119773,4.92480712189872,7.07777978921673,6.30478348405135,5.1823807902894,3.68296508287262
DDX41,9.81767363885757,9.6924927638941,9.95739391497252,9.91647915474538,9.98442119228303,9.96642245177943,9.62835274004131,10.0048322134012
FAM193B,7.7252494053478,7.58834640766955,7.51820768646242,7.68531150164964,7.81317464869591,7.26412505556379,7.68707575353893,7.54949617399622
LOC107986488,3.31644071025173,3.16625263536256,2.6343834168363,3.02595768826835,4.0161422697294,3.86540121221481,2.96177143017883,3.68296508287262
TMED9,9.43426053115278,9.98824389961932,9.64336589958669,9.51921229684659,10.5519897042759,9.91536716620102,9.44091012890529,9.86402841040148
B4GALT7,7.7252494053478,7.74676158044972,7.87369738882422,7.64009280620177,7.84527321797352,7.93367553139877,7.06716192835008,7.37520678586379
LOC202181,5.58648530619449,3.9409950518068,4.55904833200487,4.76549354758855,4.12474427175649,5.35317812814406,5.28645531670941,4.3182864532742
FAM153A,5.81418873840595,5.0403874378159,5.65782345491999,5.34680774978355,5.13566064771983,4.97925860814174,5.42971498637778,4.71513045014767
LOC728554,8.63506551984924,8.59057646101853,9.54284003790974,8.69014582975468,8.61893877338553,8.27925974520322,8.44016648273473,8.40149653485293
LOC100128340,5.49388255252293,3.40225061373854,5.63279855657892,5.06826451693319,3.63052447872762,3.36913901378169,4.74443232855447,4.48015376544255
FAM153CP,4.63800223632688,4.54448138134436,3.80969656828255,4.20681111533686,4.91145455689145,4.52725812252753,4.32295487465484,3.38884940126985
N4BP3,8.6565850713285,7.2532828183274,7.61082513903224,8.40602704384668,7.46626275834216,6.62305709945905,6.8967551939603,7.04513633575461
RMND5B,9.5891669978464,9.54315361643335,9.88108081164599,9.83605546133433,9.62867609679486,9.3100948511252,9.15499278543138,9.71748382783957
NHP2,9.11674057231365,9.21552743588233,9.50885879481878,9.56378332949502,9.58894218628524,9.35937857497219,9.1856001207089,9.60642724259142
HNRNPAB,8.95246661497157,9.50881153747495,9.10019803649256,9.07487721213921,9.74596271090324,9.21237318593509,9.27687100635284,9.37211666869148
PHYKPL,6.87659645462974,7.22278936694056,6.99723242319303,7.11215217131441,7.62260368661041,7.18221487493665,7.06716192835008,7.1370234091093
COL23A1,6.90384552001736,5.82883053888762,6.77508807582913,6.68118540730329,7.61331335711977,8.21480319601132,6.7767987857853,6.92841262201425
CLK4,6.98263442196657,7.52727175805517,6.79778102131601,6.38486573997336,7.46626275834216,7.71809109165631,7.3927782684884,5.73094814410019
ZNF354A,7.30227920225933,6.73197037547718,6.65593882663311,6.95485884116108,7.62260368661041,6.78720497712613,7.38107146561728,7.1370234091093
ZNF354B,5.26084688240334,5.0403874378159,5.47278472032244,5.55603449580586,5.75835916857456,5.49563129237356,5.28645531670941,5.64250176157487
